"V1","word","wf","img","os","ps","ons","pns","op_uncond","op_coda","op_onset","log_wf","log_ons","log_pns","word_length"
4640,"springs",539,NA,0.0937391785869055,0.0795944267170495,6,9,0.1385101,0,0,2.73239375982297,0.845098040014257,1,7
4641,"sprint",686,4.7,0.208406841039405,0.298436304625518,5,5,0.1385101,0.0931094,0,2.83695673705955,0.778151250383644,0.778151250383644,6
4642,"sprite",10,5.5,0.0185853239247525,0.005344502180196,4,8,0.05107418,0.1604647,0,1.04139268515822,0.698970004336019,0.954242509439325,6
4643,"sprites",4,NA,NA,NA,NA,NA,0.05107418,0.0931094,0,0.698970004336019,NA,NA,7
4644,"sprout",44,4.7,0.147956031143491,0.0993039206850137,2,5,0.7481928,0,0,1.65321251377534,0.477121254719662,0.778151250383644,6
4645,"spruce",83,4.8,0.249599453736711,-0.040003587098959,3,2,0.466318,0,0,1.92427928606188,0.602059991327962,0.477121254719662,6
4646,"spud",5,5,0.000945403556704,-0.0049214461615226,8,15,0.1509953,0.1255309,0,0.778151250383644,0.954242509439325,1.20411998265592,4
4647,"spun",568,3.4,0.0720553836911935,0.0379298028951947,10,12,0.1509953,0,0,2.75511226639507,1.04139268515822,1.11394335230684,4
4648,"spunk",6,2.8,-0.0269834574588256,-0.0450956674226171,10,8,0.1509953,0,0,0.845098040014257,1.04139268515822,0.954242509439325,5
4649,"spur",840,5.3,0.0233089943846016,0.0067524954288237,9,19,0.04809429,0.2630344,0,2.92479599579791,1,1.30102999566398,4
