D_word,O-S consistency,P-S consistency,O-S consistency: GLoVe,P-S consistency: GLoVe,orth neighborhood size,phon neighborhood size
professions,0.242182479669931,0.242182479669931,0.359017836039268,0.359017836039268,3,2
professor,0.134011777080319,0.107694809511141,0.237703510124878,0.137820986663927,2,4
professors,0.154916426108769,0.120401915802903,0.288656488565405,0.243250514588332,3,2
professorship,NA,NA,0.695074792643488,0.695074792643488,1,1
proffer,NA,-0.0738959185250391,0.337353085520044,0.197714111183856,1,7
proffered,NA,-0.0700023960921533,NA,0.332562082848762,1,2
profile,0.192453500114791,0.192453500114791,0.273040911105817,0.273040911105817,3,4
profiles,0.280829190965997,0.280829190965997,0.281874576055675,0.281874576055675,5,4
profit,0.716282665206986,0.352451741426267,0.843761549759858,0.27959647413852,1,5
profitable,0.245822007933108,NA,0.485671867244632,NA,1,0
profitably,0.245822007933108,NA,0.485671867244632,NA,1,0
profited,0.0302194714968933,0.0373499611218733,0.252850025085729,-0.0299220837244001,2,1
profiteer,NA,NA,0.468346093711308,0.121419435742483,1,8
profits,0.716282665206986,0.380297471848026,0.843761549759858,0.282964880253846,2,3
profound,NA,0.113168738400244,-0.00651968143372502,0.00821514046694142,1,2
profundity,NA,NA,NA,0.27332166658371,0,1
profuse,NA,0.117815184129242,NA,0.111266983304502,0,1
progenitor,0.562147749552065,0.562147749552065,0.72267072983041,0.72267072983041,1,2
prognoses,NA,NA,0.472396933098049,NA,1,0
prognosis,NA,NA,0.472396933098049,NA,1,0
prognostic,NA,NA,0.211623153517512,0.211623153517512,1,1
prognostication,NA,NA,0.385648632156004,0.385648632156004,1,1
program,0.754153530347952,0.453090161211369,0.872253094030067,0.490668680972495,1,5
programmed,0.0810839944717409,0.214211440619063,0.220258223389887,0.215528486861565,3,5
programmer,0.282595607245614,0.464337637163023,0.307841096548363,0.294185827024022,4,7
programmes,0.0137256044949053,0.0516342087042384,0.328089181072922,0.56749643642439,5,5
programs,0.754153530347952,0.294641491591741,0.872253094030067,0.496655115657073,2,8
progress,NA,0.233473789309655,NA,0.123686461843289,0,2
progressed,0.0117172266246237,0.233473789309655,0.577087724587452,0.159120141721243,1,2
progresses,0.0117172266246237,NA,0.577087724587452,NA,1,0
progressing,NA,0.0567799821584727,NA,0.0825117632566902,0,1
progression,0.46074512789836,0.46074512789836,0.504358257511987,0.504358257511987,1,1
progressions,0.46074512789836,0.46074512789836,0.504358257511987,0.504358257511987,1,1
progressive,0.839852553466452,0.448316267812462,0.370469453783663,0.226490608520177,1,2
prohibit,0.317938908267572,0.317938908267572,0.828214814804175,0.828214814804175,1,1
prohibition,0.143738886254669,0.143738886254669,0.647112542228802,0.647112542228802,1,1
prohibitionist,0.822668871758177,0.822668871758177,0.355358671289042,0.355358671289042,2,1
prohibits,0.317938908267572,0.317938908267572,0.828214814804175,0.828214814804175,1,1
project,0.336822119174403,0.243183977941812,0.523991741956856,0.36610102629022,2,3
projected,-0.0751526730938919,-0.0560613521503197,0.0286814018421977,0.0349083795869525,1,2
projectile,0.00174199928430726,0.00322872588997874,0.394345403424097,0.373795564588953,2,2
projectiles,0.0434274829867051,0.0434274829867051,0.706455771846199,0.706455771846199,1,1
projecting,0.0748562252558076,0.0701181575507301,0.0657088867924212,0.041263587817545,1,2
projection,0.214504311724634,0.214504311724634,0.372694612931112,0.372694612931112,2,3
projectionist,NA,NA,0.272056372104995,0.272056372104995,2,2
projections,0.188307186077528,0.188307186077528,0.372173232001529,0.372173232001529,2,2
projector,0.382131849423497,0.207901135235255,0.419522305975413,0.22641821551191,2,5
projects,0.330973133627183,0.224459804623921,0.424107614464062,0.288174628022663,3,4
proletarian,0.659551969376091,0.659551969376091,0.424055897773829,0.424055897773829,2,2
proletariat,0.659551969376091,0.659551969376091,0.568912375860951,0.568912375860951,1,1
proliferate,-0.0471427909617091,-0.0550220236049019,0.492827072335302,0.385338963013399,2,1
proliferated,-0.0261299797702734,NA,0.470734998248553,NA,2,0
proliferation,0.273367731371706,0.273367731371706,NA,NA,1,1
prologue,NA,NA,0.153521314584961,0.341095884016363,2,1
prolong,-0.0495778339916142,-0.0158696546539978,0.344080880332071,0.534645765179123,2,2
prolonged,NA,0.0119642005284489,NA,0.401519895426704,0,2
prolongs,-0.0495778339916142,-0.0217439788091675,0.574387930613382,0.441262060860963,2,2
prom,0.00785046760005908,0.00870061263000772,0.0842776423634456,0.0962764572574347,13,9
promenade,0.282938695290609,0.517834952953997,0.496616969995598,0.496616969995598,3,1
promenades,0.171292666346411,0.517834952953997,0.496616969995598,0.496616969995598,4,1
prometheus,NA,NA,NA,0.0997511244151425,0,2
prominence,0.220930346447066,-0.027957289577963,0.00191331104127299,0.0439261409005998,2,2
promise,0.34936584512019,0.436024586248175,0.606444191149473,0.711919146997242,3,1
promised,0.360188595278051,0.245406622465404,0.710408216081179,0.340539730405134,2,2
promises,0.340347734301224,NA,0.523347304510334,NA,4,0
promote,0.136917349763205,0.431493844343625,0.443255983379314,0.651923134571694,3,1
promoted,0.0111652448452365,NA,0.262966434503935,NA,4,0
promoter,0.0962954399894244,0.428735756903458,0.316168888217907,0.447677178536151,6,2
promoters,0.238620463867486,0.428735756903458,0.410262345423653,0.446573172501802,4,2
promotes,0.104524518927555,0.431493844343625,0.365616842683382,0.651923134571694,4,1
promoting,0.0920003249517642,NA,0.0381064673139468,0.040117378144707,1,2
promotion,0.698662408721502,0.698662408721502,0.614800385211513,0.614800385211513,1,1
promotional,NA,NA,NA,0.119472664795956,0,1
prompt,0.44178685642957,0.127522322001658,0.479493646300547,0.0914690499995836,1,5
prompted,0.0239338377011476,NA,-0.0374761732200449,NA,2,0
prompter,0.0578478836170742,0.0138268733040028,0.000863996185885431,0.142910259572996,3,3
promptings,-0.0511092657874449,-0.0511092657874449,0.0434896943101726,0.0434896943101726,1,1
prompts,0.44178685642957,0.250190207781346,0.479493646300547,0.301049055959922,1,2
promulgate,NA,NA,0.536936806531636,0.503299817456112,2,1
prone,0.00694095781100264,0.0176619424500611,0.00784661324361202,0.0103953553010644,9,17
prong,0.136494105658419,0.130375773569523,0.142341189790037,0.156166316602235,4,6
pronoun,0.981568679347108,0.981568679347108,0.807714202787431,0.807714202787431,1,1
pronounce,0.275804189831417,0.542770002040286,0.38010947748445,0.323461230372511,3,3
pronounced,0.28424676292179,0.542770002040286,0.230012691809869,0.225790416258778,3,3
pronouncement,0.0225660744344038,0.0225660744344038,0.676072868821411,0.676072868821411,1,2
pronouncements,0.0225660744344038,0.0225660744344038,0.676072868821411,0.676072868821411,2,1
pronouns,0.981568679347108,0.981568679347108,0.807714202787431,0.807714202787431,1,1
pronto,NA,0.0769849255131666,NA,0.0947434452186959,0,2
pronunciation,0.652668299920035,0.652668299920035,0.609899675024788,0.609899675024788,1,2
proof,0.0870643236502703,0.129037125328017,0.138110797769322,0.13536995086247,4,8
prop,0.0213752699310746,0.0260270472885003,0.0498441622111467,0.0659505494497111,13,12
propagandist,-0.0263445692620358,-0.0263445692620358,0.497948138058546,0.497948138058546,2,1
propagandists,-0.0263445692620358,-0.0263445692620358,0.497948138058546,0.497948138058546,1,1
propagate,0.215138033734172,-0.100472129074722,0.625245291125066,0.605910880051789,2,1
propagated,0.215619896504305,NA,0.581354697911667,NA,2,0
propane,-0.0479122994005016,NA,-0.0197056680372726,NA,1,0
propel,0.057553662461638,0.241654863373237,0.239989884582837,0.336229333019343,2,4
propelled,0.250252079690373,0.190682738645746,0.291441667862333,0.314851403737937,1,4
propeller,0.417667864633165,0.323993929391954,0.552857490022089,0.367484494135758,3,5
propensity,NA,0.0451895074764954,NA,0.345623836957086,0,1
proper,0.0358101781078248,0.0173421740859203,-0.0826174436431509,-0.0147229266008696,7,8
properly,0.0482048964785179,0.0482048964785179,0.206752841037486,0.206752841037486,1,1
properties,0.0217305550365523,0.17824358856565,-0.0483098759726641,0.296773971423513,1,2
property,0.0482048964785179,0.182531311101738,0.206752841037486,0.265111348457778,1,4
prophecies,0.109910329803956,0.161983620090438,0.612919088924629,0.673375752178507,1,2
prophecy,-0.103379351726129,0.055338779325395,0.566488900214914,0.650160657823649,1,2
prophesied,0.0508494976787533,0.000610143091119082,0.539503568412633,0.473998591246187,2,3
prophesies,0.0803799137413548,0.0668294178174054,0.576211328668631,0.565263513977225,4,5
prophesy,-0.103379351726129,-0.0377600457510459,0.566488900214914,0.50611679962969,1,4
prophet,0.795480214734682,0.419896246611874,0.524867995401903,0.159110174514817,1,5
prophets,0.795480214734682,0.392050516190115,0.524867995401903,0.214235391814701,2,3
prophylactic,NA,NA,0.274575137213141,0.274575137213141,1,1
proponent,0.231035495989598,0.231035495989598,0.627964822947212,0.627964822947212,1,2
proponents,0.231035495989598,0.231035495989598,0.627964822947212,0.627964822947212,2,1
proportion,0.36267800496108,0.21511911982223,0.491376718395478,0.195666357933781,1,3
proportional,NA,0.108262505848751,NA,0.480374347301951,0,2
proportionally,NA,0.0765861481876468,NA,0.642466080100807,1,3
proportionate,NA,0.0862450292148045,NA,0.462771873441958,0,1
proportionately,NA,0.0228923138925965,NA,0.786955339039671,0,2
proportions,0.36267800496108,0.254044965287268,0.491376718395478,0.344664418135821,1,2
proposal,0.416653161962375,0.292509455192371,0.840757511934324,0.703888355806897,1,3
proposals,0.416653161962375,0.332673381446555,0.840757511934324,0.672268841530364,2,2
propose,0.348599178007129,0.380024709884162,0.362037894606002,0.254413342129714,4,3
proposed,0.396555548833936,0.380024709884162,0.405151346540044,0.304534649264129,3,2
proposes,0.365130016956903,0.208529674676551,0.338748271624259,0.364879118884087,4,5
proposition,0.132878017399431,0.132878017399431,0.274194647392923,0.182809946623576,2,3
propositioned,NA,NA,0.13308125360664,0.0754149242133583,1,3
propositions,0.0907449302771045,0.0907449302771045,0.351898959737265,0.265640297807695,2,3
propped,0.0230524350016075,0.0157145398796871,0.147505250567365,0.126707109071034,5,9
propping,-0.0436248274650982,-0.0549251519320563,0.14597464643802,0.170144909789413,4,5
proprietor,0.351703532126647,0.191721868054708,0.480679961245506,0.350474591244338,2,3
proprietors,0.351703532126647,0.179225850028946,0.612180815226738,0.35933015954461,2,3
proprietorship,0.613064612493246,0.613064612493246,0.435419226290194,0.435419226290194,1,1
proprietorships,0.613064612493246,0.613064612493246,0.435419226290194,0.435419226290194,1,1
propriety,NA,0.0698177117473836,NA,0.17759656713374,0,3
props,-0.0326776192681747,-0.0124779002295977,0.0701096794809701,0.0974806172538689,15,12
propulsion,NA,0.0858274043265858,NA,-0.0236677678475568,0,1
prorate,NA,NA,0.142558030015013,0.142558030015013,2,2
pros,-0.00394262300875001,0.0212565011701742,0.0252424172812992,0.00521741295980983,19,28
proscribe,NA,NA,0.333824860532885,0.333824860532885,4,4
proscribed,0.605913252860377,0.605913252860377,0.291708377996459,0.291708377996459,4,4
proscription,0.0470999098904542,0.0470999098904542,0.219478190503061,0.219478190503061,2,2
prose,-0.0136689929951956,0.0287348773023915,-0.00155196005186468,-0.000803283157199208,14,28
prosecute,0.283996772843503,0.113399243436865,0.518809780343898,0.383044729601192,2,1
prosecuted,0.266307418573469,NA,0.50096537625121,NA,2,0
prosecution,0.317428607864791,0.317428607864791,0.536434615922001,0.536434615922001,1,2
prosecutions,0.317428607864791,0.317428607864791,0.536434615922001,0.536434615922001,2,1
prosecutor,0.762452955713553,0.762452955713553,0.680617911551748,0.680617911551748,1,2
prosecutors,0.762452955713553,0.762452955713553,0.680617911551748,0.680617911551748,2,1
prosody,NA,0.0415606428805861,NA,0.194662623097059,0,2
prospect,0.208301494441506,0.109276986946155,0.689201712250878,0.336281707422046,1,2
prospective,NA,0.238201611619158,0.021346227965879,0.0803842593053849,1,2
prospector,0.631364051301308,0.19870019085081,0.439008584451007,0.142876584903949,1,3
prospects,0.073422335090635,0.0813927681209124,0.385652587029757,0.347730589959252,2,2
prospectus,-0.0614568242602355,-0.0241339238364428,0.0821034618086364,0.00378009736062545,1,1
prosper,0.0498840220083748,0.1044897246371,0.0900988165786346,0.181993388108599,5,4
prospered,NA,0.00660666149704929,NA,0.389534495827963,0,2
prospers,0.124195928848195,0.0280679418140274,0.305245935552649,0.331779865881181,1,2
prostate,-0.00338689608751965,-0.00338689608751965,0.316189063182975,0.316189063182975,1,1
prosthesis,0.695596165249906,NA,0.666833811530745,NA,1,0
prostitute,0.306898030730194,0.306898030730194,0.433853819464257,0.650498432667467,2,2
prostitutes,0.306898030730194,0.306898030730194,0.466801212269679,0.650498432667467,3,1
prostrate,-0.0160078978231249,-0.00338689608751965,0.389537953149539,0.316189063182975,3,2
prostration,NA,NA,0.340080441469479,0.340080441469479,1,1
protagonist,0.0204028476591817,0.0204028476591817,0.713096903928573,0.713096903928573,1,1
protect,0.204166847769584,0.155208377233325,0.361931731652793,0.339330885909985,3,4
protected,-0.0487251572283384,-0.0487251572283384,0.0483188209363743,0.0483188209363743,2,2
protecting,-0.00424570162246472,0.0972099643586014,0.125108271376707,0.216162503817526,2,3
protection,0.237478844716096,0.237478844716096,0.299182156326379,0.299182156326379,2,2
protectionism,0.313604225072864,NA,0.689892878265019,NA,2,0
protectionist,0.297918714004358,0.282233202935853,0.386406276294265,0.234662975308888,4,2
protective,-0.0234421929439914,0.138339551688371,0.0459984410498612,0.222134704874513,1,2
protector,0.0784951847121755,0.0235168749631292,0.277101144369925,0.309626843525323,3,4
protectorate,0.20972214218705,0.20972214218705,0.463687960639002,0.463687960639002,1,2
protects,0.162233009538924,0.103860798355097,0.222060292628011,0.226586944270282,3,4
protege,-0.0169033718537686,-0.0169033718537686,0.459872027925322,0.310410053791328,2,2
protegee,NA,NA,0.353470331509408,0.324878388446519,3,2
protein,0.903243192572453,0.903243192572453,0.396359083939913,0.239004188744546,2,3
proteins,0.903243192572453,0.903243192572453,0.813704910769673,0.813704910769673,1,1
protest,0.215483841499766,0.154928042584681,0.3218289464452,0.194730597371332,3,5
protestant,0.870743938217228,0.870743938217228,0.382499764354828,0.773018386347264,2,1
protestants,0.870743938217228,0.870743938217228,0.773018386347264,0.773018386347264,2,1
protestation,NA,NA,0.413272442427006,0.413272442427006,1,1
protestations,NA,NA,0.413272442427006,0.413272442427006,1,1
protested,-0.0206027207804846,-0.0206027207804846,0.178676402373516,0.0679562400305508,3,2
protester,NA,NA,0.542752867634526,0.591027100682164,3,2
protesting,-0.083347628500737,-0.083347628500737,0.184507655960993,0.184507655960993,2,2
protests,0.252208186097623,0.252208186097623,0.420118077068256,0.420118077068256,2,2
protocol,-0.0366039484877111,-0.0366039484877111,0.730589523913659,0.730589523913659,1,2
proton,0.541175144392772,0.941814728908584,0.394546064872743,0.453344737689673,2,2
protons,0.480473107922766,0.941814728908584,0.532721873712718,0.453344737689673,3,1
prototype,0.0857516663079785,0.0857516663079785,0.528173498046235,0.528173498046235,2,2
protozoa,0.674033171353381,0.674033171353381,0.569133980715351,0.569133980715351,1,1
protract,NA,0.0238053812703084,NA,0.166126369682424,1,2
protractor,NA,0.0238053812703084,NA,0.166126369682424,1,3
protrude,0.00456595995566401,0.0263816713974816,0.632827796014525,0.637394445603283,2,1
protruded,0.0021488870469662,NA,0.613749386900135,NA,2,0
protrusion,-0.00461654301526966,-0.00461654301526966,0.547073362133595,0.547073362133595,1,1
protuberance,NA,NA,0.351252062979262,NA,1,0
proud,-0.12057649303209,0.0765978751222084,-0.0373538633421593,0.0472434981794013,1,15
prouder,NA,-0.0296597230635047,NA,0.0656265100658824,0,5
prove,0.0925462009781128,0.187869299080349,0.228279852953717,0.317921945288771,12,7
proved,0.147354426650559,0.118869946005977,0.300935931121454,0.174633508287999,6,7
proven,0.274511299173478,NA,0.496305178934482,NA,4,0
provenance,NA,0.0321553149453047,NA,0.00867432072677591,0,2
provence,0.17011695108648,NA,0.181400866212195,NA,1,0
proverb,0.110177633363096,0.110177633363096,0.353177614580556,0.503375454654619,2,1
proverbial,NA,0.127465339452875,NA,0.159838513407479,0,1
proverbs,0.110177633363096,0.110177633363096,0.503375454654619,0.503375454654619,1,1
proves,0.0889844314798628,0.176623633263173,0.206209277663135,0.247930093286461,10,6
provide,0.408349560223357,0.538062708601398,0.666691793649068,0.763811629535092,3,1
provided,0.329419776027973,NA,0.633737713232933,NA,3,0
providence,NA,0.0922679194685725,NA,-0.026577499447048,0,1
providential,NA,NA,NA,0.333732183244717,0,1
provider,0.196808491928114,0.280604744238183,0.486822536187138,0.737728611506711,4,1
provides,0.298648881899995,0.538062708601398,0.602057796956293,0.763811629535092,4,1
province,0.448838207544052,NA,0.478228832314742,NA,2,0
provinces,0.727559464001623,NA,0.775056798417289,NA,2,0
provincial,-0.0235841426906478,-0.0235841426906478,0.158717916604023,0.184453565837339,1,2
proving,-0.0430274279746312,0.0307195919285342,0.0226715961017377,0.0195963552824299,3,4
provision,0.621383024411723,0.291127980623917,0.42133069353774,0.278352313104966,2,4
provisional,NA,NA,NA,0.314695074570724,0,1
provisioned,NA,0.00227363004385012,NA,0.0232630165592382,0,3
provisions,0.621383024411723,0.332528673831656,0.465453775298535,0.328346010492043,3,3
proviso,0.108010427235999,0.108010427235999,0.372888192835137,0.372888192835137,1,2
provocation,0.0277333536715395,0.0277333536715395,0.699225974762385,0.699225974762385,1,1
provoke,0.109325762058795,0.109325762058795,0.444849083362035,0.444849083362035,3,3
provoked,0.100309843202305,0.100309843202305,0.388382127768298,0.388382127768298,3,3
provokes,0.0623808642725819,0.0623808642725819,0.355201473314798,0.41235847955871,4,3
provost,NA,0.054788658682632,NA,-0.0308396861869743,0,1
prow,0.00989686613412139,0.0111028658420156,0.033488974249735,0.0709202252185337,14,14
prowess,-0.0617703618003606,NA,0.0197254862513528,NA,2,0
prowl,0.0737647007201751,0.0691057962149804,0.239214122676056,0.195816352316317,4,8
prowled,0.00488450764868953,0.0362178568292508,0.265785803881662,0.290129800163492,2,5
prowler,-0.029887440697928,-0.0161591597910783,0.312782343638019,0.215597116980039,3,6
prowlers,0.102944207304404,0.00974626052810402,0.314443407008893,0.273345922739244,2,3
prowling,0.256845236639055,0.256845236639055,0.354631789668009,0.354631789668009,1,1
proximal,NA,0.0345013909724761,NA,0.334804060884663,0,1
proximate,NA,-0.00491567409720938,NA,0.235060314909548,0,2
proximity,NA,NA,NA,0.162279300754934,0,1
proxy,0.189546133715812,0.706034159056956,-0.0777287300174036,0.268250415810713,3,3
prude,0.0144360331703205,-0.00515997575286357,0.0500762202793922,0.0440807775354756,5,21
prune,0.0563593460173077,0.0069373487427298,0.192564538121605,0.129353785843101,6,11
pruned,0.141776130183804,0.10018647335151,0.317304288842758,0.164214118343055,3,7
prunes,0.0134445977718645,0.00706489109929061,0.172668549044302,0.145232272571134,6,10
prussia,0.518858674201485,0.758936222534406,0.306635717850659,0.45388235446366,3,2
prussian,0.715804686804105,0.715804686804105,0.473818703749444,0.356710417401698,3,5
pry,-0.0411704184565544,-0.0266214898720746,0.0744446524483186,0.0872341087043173,11,24
prying,0.0194566341619035,0.00247893079014424,0.117177612724992,0.111841353613051,8,11
psalm,-0.00207258483659515,0.0409695343100232,0.322910395080354,0.194776643578546,2,5
psalmist,NA,-0.0540391664584346,0.243442718628033,0.142272696624384,2,2
pseudo,NA,0.0549272099458485,NA,0.0117272585539665,1,11
pseudonym,0.181132082280205,0.181132082280205,0.710817343524173,0.710817343524173,1,1
psi,0.0195955083748283,-0.00344754331932247,0.324656596286238,0.0301549872564828,3,81
psyche,0.138698448851223,0.0679852376790071,0.241583479514498,0.0870212767927806,4,16
psychedelic,NA,NA,0.650765981772926,NA,1,0
psyches,NA,NA,0.300551384384909,0.198804821346306,3,6
psychiatrist,0.3439414524768,0.3439414524768,0.589806720062789,0.589806720062789,1,2
psychiatrists,0.3439414524768,0.3439414524768,0.589806720062789,0.589806720062789,2,1
psychic,NA,0.0143168741253557,0.503072548584617,0.167992949868674,1,4
psychical,NA,0.0754866301181653,NA,0.10150344929673,0,1
psychically,NA,NA,NA,0.325474299762161,0,1
psycho,0.228995871906132,0.0786634598278342,0.235804310343686,0.0936474635674479,3,11
psychoanalysis,0.803518418036412,NA,0.49865204976553,NA,2,0
psychoanalyst,0.610873968541058,0.610873968541058,0.473624666350703,0.473624666350703,2,1
psychologist,0.883766823879179,0.883766823879179,0.262105613699557,0.622858401500171,3,2
psychologists,0.883766823879179,0.883766823879179,0.622858401500171,0.622858401500171,1,1
psychology,NA,0.204994851827152,NA,0.200451302044398,0,5
psychopath,0.780602524518656,0.780602524518656,0.40785011374681,0.49206241918681,2,1
psychosis,0.591887566724944,NA,0.364444719591307,NA,1,0
psychotherapist,0.132427962396422,0.132427962396422,0.370703967515118,0.370703967515118,1,1
psychotherapists,0.132427962396422,0.132427962396422,0.370703967515118,0.370703967515118,1,1
psychotic,NA,NA,0.294721793131255,0.294721793131255,1,1
psyllium,NA,NA,NA,0.118086449651954,0,3
pterodactyl,0.489379624015809,0.489379624015809,0.346806486756831,0.346806486756831,1,1
pub,0.00431199473910293,0.00126001463840451,0.101028356808413,0.0958998533242465,15,19
pubic,-0.0185197463802718,-0.0537181758624519,0.0707553385429776,0.0425322734465256,3,2
public,0.313498567097785,0.374438210791772,0.126144366829788,0.17834620779654,2,3
publically,NA,NA,NA,0.47752441152192,0,1
publication,0.67940991108283,0.67940991108283,0.674489058622955,0.674489058622955,1,2
publications,0.67940991108283,0.67940991108283,0.674489058622955,0.674489058622955,2,1
publicist,0.0614153321814393,0.0614153321814393,0.325573574798926,0.495357263695899,2,1
publicists,0.0614153321814393,0.0614153321814393,0.495357263695899,0.495357263695899,2,1
publicize,0.075394105190001,-0.0134691258883754,0.513615549460098,0.352711023139349,3,2
publicized,-0.0391260567136825,-0.0134691258883754,0.41836165393486,0.355550934604605,3,2
publicizing,NA,NA,0.64775380025774,NA,1,0
publicly,NA,NA,NA,0.47752441152192,0,1
publish,NA,0.442742129641824,NA,0.437216979113523,0,3
published,0.411446015396501,0.596910935732118,0.557778101852689,0.57460436908332,2,2
publisher,0.457941326033631,0.523024453792086,0.560306678622531,0.56017940443415,3,4
publishers,0.388524403206309,0.388524403206309,0.5330297753726,0.5330297753726,3,2
publishes,0.28319968294507,0.261308283828402,0.487490099650651,0.41569522417689,3,2
publishing,NA,NA,0.00608175492435525,0.00608175492435525,1,2
pubs,-0.0269119826352458,-0.0290416305912272,0.084968893638281,0.123742397499154,17,14
puck,-0.0173105055452392,-0.00178675106316375,0.144071855243396,0.0826434764050446,17,45
pucker,0.027503218583064,0.0219291089073201,0.140581083682109,0.118513837777506,9,22
puckered,NA,0.0446141342928216,0.236176725649824,0.205998253057509,1,5
puckering,NA,NA,0.0780461468468326,0.0780461468468326,2,3
pudding,0.188785276499803,0.0494253388757881,0.201255429796339,0.0882237801151094,6,15
puddings,0.773143909942384,0.224618733327376,0.62080840799826,0.213092880822848,2,7
puddle,0.0207180490871962,0.00527912059980578,0.252922454262749,0.191848666015879,12,16
puddles,0.0407140528140102,0.0376105809870377,0.25272884611586,0.210885547619439,11,15
pudgy,0.00093687908591061,0.0099122948941459,NA,0.282482430790465,1,6
pueblo,0.517036782437049,0.517036782437049,0.381741727642965,0.381741727642965,2,2
puff,0.0723154628249982,0.0402450122724676,0.233049483616629,0.163495494831966,9,25
puffball,0.911690953824878,0.911690953824878,0.386601843402479,0.386601843402479,1,1
puffed,0.0408025851185534,0.0644705324115016,0.243549584152575,0.24170033999096,6,14
puffer,NA,NA,0.102257300879283,0.0819727343005588,7,14
puffin,NA,NA,0.200343976108802,0.200343976108802,3,3
puffing,0.00759343203234277,-0.0140730904356313,0.208658655894172,0.200742986298105,8,11
puffs,0.0404739228353906,0.0146429367689192,0.230673372924378,0.217772750273591,8,21
puffy,0.040151812217713,0.00631825316371399,0.250577087713552,0.225978101447444,4,13
puke,0.0177966248911247,-0.00957284705048588,0.115243529578245,0.0871063036172234,12,25
pull,0.0459523403258942,0.0823327899009752,0.0718929887166844,0.133388736254988,18,33
pullback,NA,NA,0.303698177152494,0.303698177152494,2,2
pulled,-0.00678966162629319,0.102965387681203,-0.0128563884247163,0.124391651251353,15,16
pulley,0.2323215298152,0.0635740824102588,0.185213637493526,0.0753280387300755,5,21
pulleys,0.379544472405437,0.251823380805506,0.360171887195464,0.201647987437137,3,10
pulling,0.0103372027948471,0.062929419881556,0.0272954741898856,0.139214286217938,14,17
pullout,NA,NA,0.260169926445181,0.421358801800476,2,2
pullover,NA,-0.147721858540807,0.549854972485122,0.329876324924428,1,2
pulls,0.0747723895689145,0.0655403272695773,0.0970257079310456,0.113269646956302,14,30
pulp,0.0184159014378891,0.0268668478193625,0.113610042045299,0.174579545075562,8,7
pulpit,0.364398622666324,0.364398622666324,0.56704296962471,0.56704296962471,1,1
pulpits,0.364398622666324,0.364398622666324,0.56704296962471,0.56704296962471,1,1
pulpy,-0.00396442162699909,-0.00396442162699909,0.21811607143161,0.200456967158238,3,5
pulsar,NA,NA,0.514558887463998,0.274147074292403,1,3
pulsate,0.0529145005802859,0.0334105191819106,0.37840712590885,0.26838462110961,2,2
pulsation,NA,NA,0.445074672244967,0.445074672244967,1,1
pulsations,NA,NA,0.445074672244967,0.445074672244967,1,1
pulse,0.153243952762693,0.131624653857015,0.256092627172648,0.265917158361886,4,2
pulsed,0.0472294929247538,0.0825175865194629,0.175272666359256,0.195906176387177,5,4
pulsing,0.00117901355777861,NA,0.117907159462942,0.107240966506679,4,1
pulverize,0.0132378350651597,0.0132378350651597,0.281359264189061,0.297265552478165,4,4
pulverized,0.0132378350651597,0.0132378350651597,0.34907186471772,0.4471844746665,4,4
puma,0.00417460027663371,0.0109887392774804,0.071553492660007,0.122055784143054,4,2
pumice,NA,-0.0303137765822541,NA,0.0664878882331162,0,1
pummeled,-0.0688223435795758,NA,0.669964769190674,0.375723818314359,1,2
pump,0.0895867282383964,0.109633946052842,0.14709143311459,0.170123718588989,16,19
pumped,-0.013391817796462,0.110335948527518,0.164478600429858,0.237497437300121,9,12
pumping,-0.00156102254000351,0.0271092809198209,0.137890438987484,0.145640778847125,9,10
pumpkin,0.228110854016102,0.228110854016102,0.326082423326504,0.326082423326504,2,2
pumps,0.0676188579390079,0.0963329828670081,0.116552995571588,0.144200607652346,14,19
pun,-0.00154479495240952,0.00695249639159628,0.074983167821004,0.0621396204559723,23,38
punch,0.0735264621080856,0.125495281130182,0.113651430744006,0.177553329891303,7,13
punched,0.104476975619711,0.0800951619555807,0.167091414652714,0.158767954481878,7,9
puncher,NA,NA,0.250892747621084,0.224791329223305,5,8
punches,0.122276872269148,-0.00777723136171999,0.205670371310206,0.146322036777745,9,8
punching,0.0165045157722627,0.0251115448392509,0.16627477176854,0.152373889370308,5,7
punchy,NA,NA,0.262368013251601,0.19205334157006,2,4
punctual,NA,-0.092028536706891,NA,0.233686461476519,0,1
punctuate,0.0793582387571009,NA,0.508367293931035,0.521465067111948,2,1
punctuated,0.0793582387571009,NA,0.466778881724864,NA,2,0
punctuation,NA,NA,0.199146383522629,0.199146383522629,1,1
puncture,0.0772458578893179,0.0772458578893179,0.383642363332896,0.383642363332896,3,4
punctured,0.151491936766352,0.151491936766352,0.491320095759229,0.491320095759229,2,2
pundit,NA,NA,0.486553418302216,0.272816682289334,1,2
pundits,NA,NA,0.486553418302216,0.486553418302216,1,1
punic,0.0547040731910955,0.00250414235412494,0.0640963897200757,-0.00633246594915837,4,3
punish,NA,0.154441968111755,NA,0.146497598388583,0,5
punished,0.270348350439062,0.350038143179751,0.221326184415705,0.292647219193705,2,2
punishes,0.360908386531326,0.416588561351398,0.254119019147507,0.0927579578457399,3,1
punishment,0.511951322336018,0.511951322336018,0.751556476717931,0.751556476717931,1,1
punishments,0.511951322336018,0.511951322336018,0.751556476717931,0.751556476717931,1,1
punitive,NA,-0.0151914264209437,-0.01850419525782,0.0682368444009372,1,1
