,index,model,residual,max_acc,k,code_name,cond,hidden_units,cleanup_units,p_noise,learning_rate
3668,0,EQ2,0.09047343397834429,0.9999999768929956,14.722944729933438,64195631,HF_INC,100,15,4,0.00999999999999998
3669,0,EQ2,0.03202743733183323,0.8740573617608197,6.348521399398675,64195631,LF_INC,100,15,4,0.00999999999999998
3670,0,EQ2,0.2005795015366082,0.9248834813381626,11.556679742479178,64195631,NW_UN,100,15,4,0.00999999999999998
3671,0,EQ2,0.09925583552781662,0.818654509906695,12.190998266516084,64195631,NW_AMB,100,15,4,0.00999999999999998
3672,0,EQ2,0.08261469380888804,0.9999999999999999,20.208519238442744,64195636,HF_CON,150,15,4,0.00999999999999998
3673,0,EQ2,0.08332607897145233,0.9999999999999999,19.93118203902483,64195636,LF_CON,150,15,4,0.00999999999999998
3674,0,EQ2,0.059374202903865525,0.9952816372760135,18.009292204986114,64195636,HF_INC,150,15,4,0.00999999999999998
3675,0,EQ2,0.03758631830053134,0.9518303766708359,8.883867404233621,64195636,LF_INC,150,15,4,0.00999999999999998
3676,0,EQ2,0.1871391981413648,0.856507303966342,20.496873540170537,64195636,NW_UN,150,15,4,0.00999999999999998
3677,0,EQ2,0.11349979373203462,0.8391207377808699,20.67462792122283,64195636,NW_AMB,150,15,4,0.00999999999999998
3678,0,EQ2,0.08884168693652231,0.9999999999999999,25.183189877735998,64195641,HF_CON,200,15,4,0.00999999999999998
3679,0,EQ2,0.03656084855213444,0.9999999999999999,25.784539293351976,64195641,LF_CON,200,15,4,0.00999999999999998
3680,0,EQ2,0.003916705899649228,0.9725861864465294,17.461763867238705,64195641,HF_INC,200,15,4,0.00999999999999998
3681,0,EQ2,0.016487096785855086,0.9531856798333329,8.662873682670762,64195641,LF_INC,200,15,4,0.00999999999999998
3682,0,EQ2,0.12432775779704464,0.9321066245392788,23.317802400889594,64195641,NW_UN,200,15,4,0.00999999999999998
3683,0,EQ2,0.04562117701330397,0.9045620845996253,15.941676786057194,64195641,NW_AMB,200,15,4,0.00999999999999998
3684,0,EQ2,0.0597919973501278,0.9999999999999999,26.37102850975045,64195646,HF_CON,250,15,4,0.00999999999999998
3685,0,EQ2,0.06240226507034916,0.9999999999999999,22.69626927529913,64195646,LF_CON,250,15,4,0.00999999999999998
3686,0,EQ2,0.027585139445588706,0.9887957480664251,20.874288100383342,64195646,HF_INC,250,15,4,0.00999999999999998
3687,0,EQ2,0.01734959039056923,0.9700302289353032,10.655809583693364,64195646,LF_INC,250,15,4,0.00999999999999998
3688,0,EQ2,0.09491592094075733,0.9406064455226696,23.54323722849435,64195646,NW_UN,250,15,4,0.00999999999999998
3689,0,EQ2,0.0666077459197624,0.8000863711562491,28.452206923801153,64195646,NW_AMB,250,15,4,0.00999999999999998
3690,0,EQ2,0.2878808654872438,0.8892226096514516,4.459566532086511,64195651,HF_CON,50,20,4,0.00999999999999998
3691,0,EQ2,0.3911395412747105,0.9534798236983865,4.083658065911641,64195651,LF_CON,50,20,4,0.00999999999999998
3692,0,EQ2,0.16929831352268954,0.9031817021982267,4.227611568271376,64195651,HF_INC,50,20,4,0.00999999999999998
3693,0,EQ2,0.041419279638233455,0.564086654695361,3.7200536325019105,64195651,LF_INC,50,20,4,0.00999999999999998
3694,0,EQ2,0.211933331374467,0.8752126222652138,3.174959395533146,64195651,NW_UN,50,20,4,0.00999999999999998
3695,0,EQ2,0.09156201188586705,0.707113714211762,3.8773562937240875,64195651,NW_AMB,50,20,4,0.00999999999999998
3696,0,EQ2,0.16798015484963424,0.9758222821144278,14.345378312416726,64195656,HF_CON,100,20,4,0.00999999999999998
3697,0,EQ2,0.17814728733760782,0.9999999999999999,13.449312210182978,64195656,LF_CON,100,20,4,0.00999999999999998
3698,0,EQ2,0.08682757053864575,0.9856705278909592,10.619766503514814,64195656,HF_INC,100,20,4,0.00999999999999998
3699,0,EQ2,0.04732350829449696,0.9109435861549288,6.939666553119504,64195656,LF_INC,100,20,4,0.00999999999999998
3700,0,EQ2,0.1927503364175169,0.9018124121942029,10.41753757512152,64195656,NW_UN,100,20,4,0.00999999999999998
3701,0,EQ2,0.08882639221744247,0.8229755670518244,11.666107751817114,64195656,NW_AMB,100,20,4,0.00999999999999998
3702,0,EQ2,0.07923927640557762,0.9938718710683768,23.82355447366337,64195661,HF_CON,150,20,4,0.00999999999999998
3703,0,EQ2,0.07920547702184712,0.9999999999999999,19.5445636848022,64195661,LF_CON,150,20,4,0.00999999999999998
3704,0,EQ2,0.032005390411690246,0.9841093207318332,15.8221964962741,64195661,HF_INC,150,20,4,0.00999999999999998
3705,0,EQ2,0.06566723930702437,0.9079934198127483,10.685748385373296,64195661,LF_INC,150,20,4,0.00999999999999998
3706,0,EQ2,0.150594436221695,0.9428743822846087,15.796131840718715,64195661,NW_UN,150,20,4,0.00999999999999998
3707,0,EQ2,0.04947168188678156,0.8633652831933452,15.806122769765064,64195661,NW_AMB,150,20,4,0.00999999999999998
3708,0,EQ2,0.10527517147887061,0.9999999999999999,23.22236447540561,64195666,HF_CON,200,20,4,0.00999999999999998
3709,0,EQ2,0.07267994026327076,0.9999999999999999,27.45086886497839,64195666,LF_CON,200,20,4,0.00999999999999998
